date,SPXT,SPXT_7D_RTN,SPXT_1M_RTN,SPXT_3M_RTN,SPXT_7D_POS,SPXT_1M_POS,SPXT_3M_POS,SPX,SPX_7D_RTN,SPX_1M_RTN,SPX_3M_RTN,SPX_7D_POS,SPX_1M_POS,SPX_3M_POS,2_10_curve,SPX_IV,TY_1M_25DC,DIX,GEX,3M_LIBOR,3M_OIS,LOIS,SELL2_BUY10,INFL_SWP_1Y,INFL_SWP_2Y,INFL_SWP_5Y,INFL_SWP_10Y,ELECTION_YEAR,CDX_IG,CDX_HY,CDX_EM,FARWSHO,USD_3M_FRA_OIS_1,USD_3M_FRA_OIS_2,USD_3M_FRA_OIS_3,EUR_3M_FRA_OIS_1,GBP_3M_FRA_OIS_1,GFC_TSY_RP,GFC_MBS_RP
8/16/2017,4778.28,-0.006184233657,0.01628200943,0.05278049842,0,1,1,2468.11,-0.006320625904,0.01448881938,0.04761943349,0,1,1,89.177,8.28,3.93,0.4018271,2745629050,1.31667,1.16,0.157,89.177,1.6437,1.7988,1.914,2.15,0,59.628,106.967,96.09,4250000000000,16.2,19.2,20.8,2.8,5,1.169,1.169
8/17/2017,4704.73,0.005957833925,0.03332603571,0.06646927666,1,1,1,2430.01,0.005773638792,0.03153896486,0.06125077675,1,1,1,88.36,11.37,4.09,0.39823116,2427472789,1.31639,1.159,0.157,88.36,1.6462,1.79,1.912,2.14,0,62.681,106.384,95.895,#N/A,16.2,19.1,20.7,2.8,5,1.185,1.194
8/18/2017,4696.22,0.005708846689,0.03585649735,0.06979868916,1,1,1,2425.55,0.005532765764,0.03409123704,0.06455855373,1,1,1,88.443,11.26,4.09,0.40532711,2833733963,1.31472,1.158,0.157,88.443,1.676,1.788,1.903,2.136,0,62.35,106.45,95.999,#N/A,16.168,18.8,20.3,,4.75,1.145,1.16
8/21/2017,4701.82,0.006303941878,0.03150482154,0.07553032655,1,1,1,2428.37,0.006045207279,0.02974423173,0.07027759361,1,1,1,87.637,10.71,4.4,0.39949057,2212185636,1.31444,1.158,0.156,87.637,1.644,1.78,1.894,2.137,0,62.144,106.481,95.949,#N/A,15.7,18.8,20.4,2.9,4.75,1.093,1.113
8/22/2017,4748.73,-0.003108199455,0.0219995662,0.06420032303,0,1,1,2452.51,-0.003372055568,0.0202690305,0.05894777187,0,1,1,88.744,8.95,3.97,0.39269888,-71863267,1.31722,1.159,0.158,88.744,1.6499,1.788,1.909,2.14,0,60.299,106.835,96.036,#N/A,16,18.7,20.4,3,4.75,1.073,1.074
8/23/2017,4732.76,0.001238178146,0.02316829926,0.07003735664,1,1,1,2444.04,0.0009246984501,0.02152992586,0.06480254006,1,1,1,85.674,10.59,4.06,0.40071185,1004666120,1.31722,1.1605,0.157,85.674,1.68,1.788,1.914,2.137,0,61.114,106.686,96.05,4250000000000,15.8,18.5,19.5,2.8,5,1.085,1.09
8/24/2017,4723.03,0.008191775195,0.02543070868,0.07194957474,1,1,1,2438.97,0.007634370246,0.02372722912,0.06660598531,1,1,1,86.011,10.74,4.01,0.40627525,2444267278,1.31722,1.1625,0.155,86.011,1.6862,1.8038,1.905,2.139,0,60.185,106.807,96.145,#N/A,16.1,18.8,20,3,4.5,1.177,1.211
8/25/2017,4731.46,0.01219919433,0.02778634925,0.0806199355,1,1,1,2443.05,0.01170667813,0.026192669,0.07531159821,1,1,1,82.817,10.16,3.95,0.41596704,2465323194,1.31778,1.162,0.156,82.817,1.714,1.793,1.897,2.139,0,59.698,106.912,96.241,#N/A,16,18.7,19.8,2.9,4.5,1.152,1.161
8/28/2017,4733.97,0.01373477229,0.02869473191,0.07978715539,1,1,1,2444.24,0.01321883285,0.02692861585,0.07439122181,1,1,1,82.774,10.12,3.73,0.40418785,2494515507,,1.162,0.156,82.774,1.7374,1.812,1.903,2.139,0,59.519,106.964,96.206,#N/A,16.2,18.628,19.6,,4.5,1.148,1.157
8/29/2017,4738.62,0.005092199839,0.03151761483,0.08796231814,1,1,1,2446.3,0.004721416016,0.02986551118,0.08227936067,1,1,1,80.776,10.12,3.82,0.4379919,-150856112,1.31694,1.1595,0.157,80.776,1.7537,1.81,1.8893,2.131,0,60.071,106.906,96.217,#N/A,16.3,18.5,19.2,3,5,1.111,1.143
8/30/2017,4761.72,0.003353830129,0.03049318314,0.0805360248,1,1,1,2457.59,0.003234876444,0.02910574994,0.07512644501,1,1,1,80.152,9.88,4.09,0.42503069,660227661,1.31611,1.16,0.156,80.152,1.767,1.83,1.898,2.1375,0,59.073,107.097,96.346,4240000000000,15.874,18.2,19,3,4.5,1.114,1.15
8/31/2017,4789.18,-0.002349045139,0.02684175579,0.07323383126,0,1,1,2471.65,-0.002650051585,0.02546072462,0.06788582526,0,1,1,78.747,9.23,4.02,0.39028019,582867141,1.31778,1.1585,0.159,78.747,1.8475,1.85,1.929,2.16,0,57.892,107.286,96.438,#N/A,15.7,18.2,19,3,4.5,1.227,1.31
9/1/2017,4798.99,-0.005828309707,0.02608882286,0.06708286535,0,1,1,2476.55,-0.006105267408,0.02470775878,0.06178756738,0,1,1,81.973,8.77,3.73,0.39030999,1867699282,1.31611,1.161,0.155,81.973,1.8337,1.875,1.941,2.166,0,57.116,107.441,96.583,#N/A,15.406,18.3,18.8,2.9,4.25,1.177,1.228
9/5/2017,4762.75,0.01260826203,0.03991391528,0.07510576873,1,1,1,2457.85,0.01231157312,0.03833431658,0.06974388185,1,1,1,76.559,10.16,4.52,0.40968826,1540224820,1.31722,1.156,0.161,76.559,1.824,1.859,1.927,2.16,0,59.159,107.062,96.553,#N/A,15.9,18.3,19.6,2.9,4,1.112,1.145
9/6/2017,4777.69,0.01289744626,0.0358750777,0.0750739374,1,1,1,2465.54,0.01254897507,0.03398444154,0.06953446304,1,1,1,79.854,9.42,4.2,0.39591628,1256576764,1.31722,1.156,0.161,79.854,1.836,1.87,1.948,2.17,0,58.618,107.062,96.604,4240000000000,15.5,17.3,18.9,2.95,4.5,1.118,1.129
9/7/2017,4777.93,0.01362724025,0.03395403449,0.08105183626,1,1,1,2465.1,0.01349640988,0.03230294917,0.07561559369,1,1,1,77.273,9.2,4.16,0.41978767,1296966623,1.31722,1.156,0.161,77.273,1.8625,1.876,1.948,2.169,0,59.255,107.008,96.651,#N/A,15.3,16.6,18.4,3.1,4.5,1.123,1.146
9/8/2017,4771.02,0.01430930912,0.03788498057,0.08608850938,1,1,1,2461.43,0.01389029954,0.03624315946,0.08066855446,1,1,1,78.462,9.21,4.25,0.41343377,1424962016,1.31033,1.153,0.157,78.462,1.887,1.897,1.9728,2.184,0,60.274,106.797,96.63,#N/A,14.202,15.4,17.41,3,5,1.117,1.145
9/11/2017,4822.8,0.005399353073,0.02861200962,0.07613004893,1,1,1,2488.11,0.004871167272,0.02698031839,0.07073642243,1,1,1,80.796,7.71,4.01,0.42170537,1836728487,1.31667,1.157,0.16,80.796,1.863,1.924,1.9978,2.204,0,57.395,107.227,96.717,#N/A,15.3,15.678,17.4,3,4.75,1.138,1.163
9/12/2017,4839.31,0.003465370063,0.02346202248,0.07198753541,1,1,1,2496.48,0.002960167916,0.02181070948,0.0666418317,1,1,1,82.836,7.26,3.92,0.42453286,2988261801,1.31917,1.157,0.162,82.836,1.902,1.934,2.0085,2.206,0,56.164,107.376,96.69,#N/A,16.1,16.55,18.3,2.8,4.75,1.134,1.229
9/13/2017,4843.04,0.003815785127,0.02358642506,0.06698478642,1,1,1,2498.37,0.003314160833,0.02193430116,0.06149609545,1,1,1,83.71,7.16,3.84,0.43465614,4140015062,1.32,1.1585,0.162,83.71,1.938,1.955,2.0127,2.22,0,56.04,107.387,96.805,4250000000000,16.298,16.798,18.3,2.9,6,1.133,1.217
9/14/2017,4839.29,0.005232172488,0.02619392514,0.07745144432,1,1,1,2495.62,0.005056859618,0.0248515399,0.07220249878,1,1,1,81.923,7.02,3.82,0.43681076,3129196677,1.32111,1.164,0.157,81.923,2.005,2.0025,2.0366,2.22,0,56.695,107.206,96.82,#N/A,16,17.1,18.8,2.8,4.5,1.202,1.245
9/15/2017,4848.84,0.0002289207316,0.02485955404,0.08114105642,1,1,1,2500.23,0.0001479863853,0.02364982422,0.07596501122,1,1,1,81.793,6.64,4,0.41839712,2211126450,1.32389,1.1665,0.157,81.793,2.055,2.025,2.039,2.221,0,56.095,107.244,96.978,#N/A,15.9,17,18.9,2.9,3,1.194,1.248
9/18/2017,4856.08,-0.0005930709544,0.024134693,0.07605929062,0,1,1,2503.87,-0.0006589798991,0.02292051904,0.07093020005,0,1,1,82.986,6.79,3.89,0.41384529,2689585474,1.325,1.169,0.156,82.986,2.081,2.045,2.0678,2.234,0,55.859,107.182,96.906,#N/A,17.3,19.5,20.5,3.2,2.75,1.086,1.138
9/19/2017,4861.52,-0.003930869358,0.02340831674,0.0741064523,0,1,1,2506.65,-0.003985398839,0.02212115772,0.0688568408,0,1,1,84.146,6.83,3.82,0.41257216,3312763794,1.32611,1.173,0.153,84.146,2.074,2.0462,2.0618,2.2375,0,54.961,107.279,96.712,#N/A,18,19.8,21.3,3.4,2.125,1.023,1.059
9/20/2017,4864.61,-0.004413508997,0.02805980336,0.07555590273,0,1,1,2508.24,-0.004545019615,0.02669999681,0.07030029024,0,1,1,82.53,6.93,3.78,0.41066655,2114815472,1.32306,1.174,0.149,82.53,2.066,2.04,2.0478,2.228,0,58.719,107.165,95.656,4240000000000,17.6,20.75,21.8,3.5,6.25,1.022,1.038
9/21/2017,4849.95,0.002676316251,0.02709718657,0.07831833318,1,1,1,2500.6,0.002575381908,0.025745821,0.07307846117,1,1,1,83.39,6.89,3.79,0.38710088,3619729369,1.32833,1.1815,0.147,83.39,2.055,2.0325,2.0328,2.205,0,59.556,106.997,95.766,#N/A,17.121,19.1,20.3,3.4,6.25,1.037,1.071
9/22/2017,4853.2,0.003422484134,0.02809692574,0.07650828319,1,1,1,2502.22,0.003133217703,0.02674025465,0.07124873113,1,1,1,81.476,8.19,4.1,0.42141478,4255184663,1.32944,1.182,0.147,81.476,2.0712,2.054,2.0548,2.212,0,59.906,107.021,95.796,#N/A,17.2,18.5,20.2,3.5,6,1.06,1.124
9/25/2017,4842.41,0.00940853831,0.02558230303,0.07983627987,1,1,1,2496.66,0.009092147109,0.0242283691,0.07448350997,1,1,1,79.269,8.44,4.26,0.41081359,4942817316,1.32972,1.1805,0.149,79.269,2.114,2.079,2.068,2.21,0,59.438,107.06,95.697,#N/A,16.4,18.5,20.4,,5.75,1.052,1.086
9/26/2017,4843.14,0.01316914233,0.02673059214,0.08185805077,1,1,1,2496.84,0.01292834142,0.02545617661,0.07637653995,1,1,1,79.594,8.45,4.16,0.41755529,3820455990,1.33083,1.183,0.148,79.594,2.117,2.081,2.0678,2.21,0,58.712,107.188,95.768,#N/A,16.3,18.2,20.7,3.4,5.5,1.033,1.062
9/27/2017,4862.93,0.01126892635,0.03080858659,0.07193811139,1,1,1,2507.04,0.01098506605,0.02952884677,0.06644090242,1,1,1,83.559,8.39,4.06,0.41978612,2400578162,1.33278,1.187,0.146,83.559,2.112,2.1,2.097,2.235,0,57.472,107.471,95.775,4240000000000,15.9,18,20.4,3.4,5.25,1.028,1.038
9/28/2017,4869.81,0.0111667601,0.02614886412,0.07936038572,1,1,1,2510.06,0.01102762484,0.02500737034,0.07400221509,1,1,1,85.379,8.08,4.09,0.39177234,2315047560,1.335,1.189,0.146,85.379,2.1,2.086,2.08,2.2375,0,56.615,107.584,95.924,#N/A,15.7,17.7,20.1,3.4,5.25,1.062,1.072
9/29/2017,4887.97,0.01327340389,0.02333484043,0.08223250143,1,1,1,2519.36,0.01298345612,0.02218817477,0.07688460561,1,1,1,84.489,7.73,3.91,0.39247694,2560995797,1.33389,1.193,0.141,84.489,2.093,2.0763,2.065,2.218,0,55.632,107.836,95.981,#N/A,15.5,17.8,20.1,3.3,3.25,1.203,1.26
10/2/2017,4906.92,0.008593985637,0.02100502963,0.08262005494,1,1,1,2529.12,0.007990921744,0.01986461694,0.07705051559,1,1,1,85.392,7.54,4.16,0.40827067,2946040211,1.33556,1.195,0.141,85.392,2.0662,2.0513,2.0424,2.216,0,54.628,107.947,96.126,#N/A,15.8,17.5,20.2,,2.125,1.122,1.134
10/3/2017,4917.73,0.004561047475,0.01906367369,0.08783727451,1,1,1,2534.58,0.004004608259,0.01786094738,0.08228976793,1,1,1,84.792,7.48,4.1,0.38932773,2446882060,1.3425,1.1965,0.146,84.792,2.086,2.0437,2.044,2.213,0,54.177,108.048,96.275,#N/A,16.4,17.908,20.158,,4.75,1.103,1.141
10/4/2017,4924.19,0.005600921167,0.02097806949,0.08823583168,1,1,1,2537.74,0.005083263061,0.01974197514,0.08273897247,1,1,1,84.602,7.34,4.15,0.38379507,2272641441,1.34667,1.2025,0.144,84.602,2.085,2.0449,2.057,2.2245,0,54.471,108.04,96.325,4240000000000,16.3,18.4,20.6,3.3,4.5,1.094,1.145
10/5/2017,4952.85,0.001603117397,0.01644507708,0.0836710177,1,1,1,2552.07,0.001242128938,0.01530522282,0.07806212212,1,1,1,85.67,7.08,4.13,0.3876312,1782573616,1.34861,1.21,0.139,85.67,2.099,2.066,2.0653,2.225,0,53.204,108.282,96.363,#N/A,15.8,18,20.2,3.4,4.5,1.135,1.192
10/6/2017,4949.09,0.0007597356282,0.01703141386,0.08329612111,1,1,1,2549.33,0.0006276158834,0.01620425759,0.0780204995,1,1,1,85.079,6.78,4.22,0.38911594,2008563330,1.35028,1.215,0.135,85.079,2.0787,2.065,2.069,2.215,0,54.244,108.077,96.277,#N/A,15.8,17.5,19.7,3.4,4.25,1.127,1.193
10/9/2017,4940.16,0.003463450576,0.02035966446,0.09297269724,1,1,1,2544.73,0.003316658349,0.01951091078,0.08756528197,1,1,1,,7.1,4.2,0.38911594,2008563330,1.35639,1.216,0.14,85.079,2.0787,2.07,2.071,2.21,0,54.244,108.077,96.277,#N/A,15.944,17.422,,,4,1.127,1.193
10/10/2017,4951.77,0.002883817302,0.01438677483,0.09777311951,1,1,1,2550.64,0.002744409246,0.0133221466,0.09236897406,1,1,1,84.434,6.95,4.17,0.40236813,2925713102,1.35667,1.217,0.14,84.434,2.102,2.075,2.077,2.213,0,54.27,108.118,96.253,#N/A,15.9,17.686,20.186,,4,1.114,1.159
10/11/2017,4960.79,0.001731579043,0.01199808901,0.09193495391,1,1,1,2555.24,0.001612373006,0.01059000329,0.08655938385,1,1,1,82.552,6.67,4.05,0.40303873,3307177590,1.35861,1.223,0.136,82.552,2.116,2.095,2.0814,2.22,0,54.761,108.105,96.378,4240000000000,16.073,17.7,20.242,,4.5,1.11,1.161
10/12/2017,4952.85,0.004124897786,0.01464005573,0.1039805365,1,1,1,2550.93,0.004049503514,0.01329319111,0.09864245589,1,1,1,80.094,6.81,3.96,0.40052767,3137768694,1.35917,1.224,0.135,80.094,2.088,2.078,2.067,2.223,0,55.649,107.903,96.299,#N/A,15.5,17,19.6,,4.5,1.081,1.15
10/13/2017,4957.27,0.003641116986,0.01155071239,0.1013118107,1,1,1,2553.17,0.003497612772,0.01006591805,0.09590430719,1,1,1,77.609,6.25,3.76,0.40600508,3393331794,1.35333,1.223,0.13,77.609,2.0362,2.0387,2.03,2.205,0,54.574,108.025,96.341,#N/A,14.8,16.6,19,,4.25,1.148,1.129
10/16/2017,4966.05,0.007059936972,0.004411957189,0.1042115967,1,1,1,2557.64,0.006869614176,0.002729078369,0.0987863812,1,1,1,76.142,6.19,3.8,0.40398413,3765100670,1.35389,1.2315,0.122,76.142,2.0212,2.015,2.034,2.195,0,54.242,108.111,96.356,#N/A,14.2,16.2,18.6,3.3,4.25,1.178,1.18
10/17/2017,4969.38,0.002412775839,0.0122952964,0.1123902781,1,1,1,2559.36,0.002195861465,0.01026819205,0.1069056327,1,1,1,74.944,6.61,3.84,0.39693981,3903871091,1.35733,1.236,0.121,74.944,2.012,1.99,1.99,2.184,0,53.936,108.213,96.441,#N/A,14.2,16.1,18,3.2,4.5,1.161,1.169
10/18/2017,4973.28,0.00327349355,0.008881462536,0.1139791043,1,1,1,2561.26,0.003072706402,0.006867713547,0.1084895715,1,1,1,77.949,6.48,3.85,0.404194,5258615224,1.36261,1.24,0.123,77.949,2.0137,2.0024,2.022,2.186,0,53.731,108.262,96.497,4250000000000,13.9,15.5,18.1,,4.5,1.145,1.153
10/19/2017,4975.32,-0.001814958636,0.009786305202,0.1128992708,0,1,1,2562.1,-0.001932008899,0.007821708755,0.1075055618,0,1,1,78.332,6.67,3.92,0.43149124,4106554576,1.3625,1.242,0.12,78.332,2.022,2.0075,2.004,2.191,0,53.37,108.322,96.636,#N/A,13.8,15.5,18.174,3.1,4.5,1.174,1.154
10/20/2017,5001.11,-0.005700734437,0.01116552125,0.1078300617,0,1,1,2575.21,-0.005750987298,0.00924973109,0.102531444,0,1,1,80.405,6.55,4.03,0.40652345,4170444453,1.36476,1.25,0.115,80.405,2.068,2.0187,2.046,2.204,0,52.198,108.531,96.609,#N/A,13.7,15.4,18.1,,4.25,1.201,1.21
10/23/2017,4981.37,0.006299471832,0.0145000271,0.125409275,1,1,1,2564.98,0.006272953395,0.01251471746,0.1200360237,1,1,1,79.812,7.67,4.13,0.4043067,4303231199,1.36742,1.253,0.114,79.812,2.098,2.0337,2.048,2.2025,0,52.924,108.471,96.514,#N/A,13.471,14.9,17.4,,4.5,1.177,1.203
10/24/2017,4989.56,0.001521176216,0.01496524744,0.1160643423,1,1,1,2569.13,0.001440176246,0.01295769385,0.1106989526,1,1,1,83.382,7.67,4.16,0.41002058,5023978813,1.37064,1.257,0.114,83.382,2.114,2.0399,2.051,2.21,0,53.19,108.425,96.497,#N/A,13.4,15.3,17.778,,4.25,1.155,1.193
10/25/2017,4966.29,0.007196518931,0.01944308528,0.1091498885,1,1,1,2557.15,0.007082103123,0.01731224214,0.1037404923,1,1,1,83.278,8.33,4.35,0.39599842,5111977258,1.37446,1.261,0.113,83.278,2.1199,2.05,2.052,2.223,0,54.201,108.245,96.413,4240000000000,13.3,15,17.6,,4.5,1.15,1.159
10/26/2017,4972.6,0.007519205245,0.02821662712,0.1083155693,1,1,1,2560.4,0.007405092954,0.02602718325,0.1028784565,1,1,1,84.196,8.79,4.22,0.37959673,4516960354,1.37796,1.266,0.112,84.196,2.1237,2.06,2.0436,2.2225,0,54.105,108.202,96.251,#N/A,13.7,15,17.7,3,4.5,1.176,1.192
10/27/2017,5012.75,-0.0002533539474,0.01973567403,0.09893770884,0,1,1,2581.07,-0.0004726721863,0.01743462982,0.09333725935,0,1,1,81.494,7.89,3.83,0.38531509,4995564433,1.38009,1.2685,0.112,81.494,2.15,2.09,2.0533,2.225,0,52.762,108.354,96.533,#N/A,13.5,15.1,17.9,3,4,1.137,1.161
10/30/2017,4997.15,0.006071460733,0.03167605535,0.07905706253,1,1,1,2572.83,0.005834042669,0.02905361023,0.07357656744,1,1,1,79.077,8.3,3.88,0.40174227,5487357785,1.37678,1.269,0.108,79.077,2.1637,2.095,2.06,2.2155,0,52.986,108.261,96.557,#N/A,13.7,14.777,17.6,2.9,3.5,1.124,1.147
10/31/2017,5002.03,0.006451380739,0.0286243785,0.0338322641,1,1,1,2575.26,0.006162484565,0.02600125813,0.02861070339,1,1,1,77.559,8.01,3.84,0.3971285,5474784833,1.38122,1.273,0.108,77.559,2.192,2.1,2.0631,2.216,0,52.15,108.41,96.531,#N/A,13.6,14.448,17.5,2.9,3.5,1.215,1.239
11/1/2017,5009.99,0.004668671993,0.02593218749,0.05030548963,1,1,1,2579.36,0.004373177843,0.02329259971,0.04488710378,1,1,1,75.424,8.19,3.61,0.40562787,4847992925,1.38483,1.279,0.106,75.424,2.187,2.113,2.0649,2.205,0,53.023,108.331,96.479,4230000000000,14,15,17.779,,3.5,1.182,1.167
11/2/2017,5011.48,0.005838594587,0.02183786027,0.04476920989,1,1,1,2579.85,0.005632110394,0.01927243832,0.0394635347,1,1,1,73.302,8.33,3.59,0.39740621,3158333647,1.39139,1.285,0.106,73.302,2.17,2.1,2.0604,2.195,0,52.98,108.235,96.541,#N/A,14,15.4,18,,4.25,1.21,1.205
11/3/2017,5027.49,-0.0008911007282,0.01849232917,0.002500253606,0,1,1,2587.84,-0.001244280945,0.01600949054,-0.002643130951,0,1,0,71.599,7.11,3.36,0.39410779,2746394034,1.39194,1.29,0.102,71.599,2.166,2.103,2.0504,2.193,0,53.4,108.137,96.251,#N/A,13.792,15.2,17.8,,6,1.196,1.201
11/6/2017,5034.3,-0.002778936496,0.02027491409,0.01642532229,0,1,1,2591.13,-0.003407779617,0.0176949825,0.01096818762,0,1,1,69.158,7.05,3.56,0.37904856,3088273413,1.39703,1.293,0.104,69.158,2.196,2.109,2.064,2.184,0,53.152,108.259,96.275,#N/A,14,16.2,19.1,,6.5,1.171,1.182
11/7/2017,5033.38,-0.001593362711,0.02618717442,0.03079242974,0,1,1,2590.64,-0.002238829015,0.02349226446,0.02522928697,0,1,1,68.155,7.33,3.55,0.4082047,2587684238,1.40258,1.298,0.105,68.155,2.1875,2.0925,2.0665,2.184,0,54.452,107.982,95.85,#N/A,14.3,16.8,20,,6.5,1.16,1.154
11/8/2017,5040.74,-0.005199633387,0.0279740673,0.03203497899,0,1,1,2594.38,-0.005978306956,0.02528927913,0.02642635235,0,1,1,68.507,7.2,3.46,0.38588221,2925319418,1.40981,1.306,0.104,68.507,2.163,2.09,2.073,2.2,0,55.011,107.809,95.885,4230000000000,14.6,17,20.05,2.9,6.5,1.159,1.18
11/9/2017,5023.01,-0.006977887761,0.03323704313,0.04985456927,0,1,1,2584.62,-0.00773808142,0.0307550046,0.04411093314,0,1,1,70.226,7.69,3.65,0.37321697,3701538831,1.41289,1.308,0.105,70.226,2.147,2.0725,2.067,2.194,0,55.949,107.474,95.809,#N/A,14.3,16.4,19.3,3,7.25,1.204,1.214
11/10/2017,5020.31,0.002025771317,0.03333857869,0.06335066958,1,1,1,2582.3,0.001293420594,0.03119312241,0.05766177439,1,1,1,74.02,8.55,3.64,0.39725751,3566666882,1.41289,1.312,0.101,74.02,2.1375,2.0674,2.065,2.209,0,56.042,107.421,95.73,#N/A,14.25,16.2,19.3,3,7.25,1.2,1.213
11/13/2017,5025.36,-0.001574016588,0.02827459127,0.06277361224,0,1,1,2584.84,-0.002317358134,0.02598613454,0.05701706875,0,1,1,72.266,8.48,3.69,0.40454893,3696707777,1.41586,1.315,0.101,72.266,2.111,2.0412,2.057,2.207,0,56.424,107.342,95.734,#N/A,14.3,16.5,19.9,,7,1.196,1.214
11/14/2017,5014.53,0.001890506189,0.03979834601,0.05892077622,1,1,1,2578.87,0.001267997224,0.0375901073,0.05327527173,1,1,1,68.047,8.76,3.69,0.40496957,4096593319,1.41899,1.3145,0.104,68.047,2.048,2.0162,2.0454,2.192,0,57.397,107.066,95.686,#N/A,14.4,16.2,19.4,,6.25,1.244,1.229
11/15/2017,4987.96,0.01383130578,0.05098677616,0.05873142527,1,1,1,2564.62,0.01341719241,0.04895072174,0.05330614282,1,1,1,63.473,9.99,3.67,0.41991359,4125236220,1.4219,1.323,0.099,63.473,2.058,2.03,2.051,2.172,0,57.198,107.059,95.712,4230000000000,13.95,16.2,19.3,,6,1.288,1.303
11/16/2017,5030.48,0.004595982888,0.0387537571,0.05089375169,1,1,1,2585.64,0.004424436503,0.03706239074,0.04576043069,1,1,1,66.309,8.44,3.68,0.40957579,3975769181,1.43567,1.331,0.105,66.309,2.0337,2.015,2.054,2.192,0,54.993,107.654,96.011,#N/A,14.3,16.5,19.8,2.9,6,1.303,1.341
11/17/2017,5017.45,0.009323461121,0.04072586673,0.07057569084,1,1,1,2578.85,0.009139732827,0.03893208213,0.06531981309,1,1,1,61.801,8.18,3.7,0.41373414,4219761342,1.44067,1.3336,0.107,61.801,2.021,2.005,2.0332,2.1675,0,55.35,107.549,96.124,#N/A,14.8,16.8,20.1,2.9,5.75,1.254,1.262
11/20/2017,5024.01,0.007730876332,0.04143104811,0.08188080836,1,1,1,2582.14,0.007466674929,0.03966864694,0.07647145391,1,1,1,61.195,7.67,3.59,0.4245602,4232304485,1.44594,1.3376,0.108,61.195,1.963,1.985,2.037,2.17,0,54.725,107.564,96.036,#N/A,15.3,17.3,20.9,,5.5,1.183,1.216
11/21/2017,5056.95,0.01106595873,0.03417870456,0.06132945748,1,1,1,2599.03,0.01077709761,0.03243902533,0.05588623448,1,1,1,58.239,8.36,3.6,0.39373027,4625795733,1.454,1.344,0.11,58.239,1.943,1.965,2.0154,2.1575,0,53.062,107.872,96.09,#N/A,15.7,18.2,21.426,,5.25,1.135,1.159
11/22/2017,5053.6,0.01149279721,0.03381945544,0.05035816052,1,1,1,2597.08,0.01116253639,0.03212068939,0.04495433333,1,1,1,58.79,8.26,3.43,0.38947285,4379971514,1.46233,1.3501,0.112,58.79,1.962,1.9662,2.025,2.176,0,52.507,108.022,96.216,4240000000000,15.5,17.3,20.9,,,1.118,1.154
11/24/2017,5064.23,0.01801063538,0.03253801664,0.03434875588,1,1,1,2602.42,0.01735307906,0.03081746989,0.02891539413,1,1,1,59.134,8.21,3.34,0.37356908,3671429599,1.46763,1.353,0.115,59.134,1.9512,1.97,2.032,2.169,0,52.332,108.01,96.216,#N/A,15.4,17.9,21.1,2.9,5,1.219,1.218
11/27/2017,5062.85,0.01626751731,0.03490919146,0.03997550787,1,1,1,2601.42,0.01568374196,0.0331049965,0.03453114068,1,1,1,58.306,8.33,3.42,0.37116031,3988331512,1.47725,1.3555,0.122,58.306,1.91,1.955,2.0241,2.171,0,53.532,107.72,96.307,#N/A,15.7,17.8,20.5,2.9,4.75,1.177,1.203
11/28/2017,5112.91,0.005280750101,0.01952899621,0.04116051329,1,1,1,2627.04,0.0047201413,0.01772717583,0.03574365065,1,1,1,57.767,8.25,3.42,0.35284282,3775361878,1.47882,1.3579,0.121,57.767,1.876,1.928,2.0154,2.178,0,52.245,108.007,96.352,#N/A,15.5,16.943,20.3,2.9,4.75,1.113,1.145
11/29/2017,5111.68,0.00180762489,0.02828815575,0.04421442657,1,1,1,2626.07,0.001332790063,0.02655679399,0.03886035026,1,1,1,62.221,8.58,3.42,0.35046943,2973086457,1.48063,1.3607,0.12,62.221,1.844,1.9062,2.02,2.1855,0,52.908,107.813,96.247,4220000000000,15.4,16.7,19.65,,4.5,1.057,1.061
11/30/2017,5155.44,-0.006785065872,0.02608506742,0.03492039477,0,1,1,2647.58,-0.006915749477,0.02473201943,0.02992166431,0,1,1,62.367,9.07,3.58,0.35619225,4708182203,1.48738,1.3723,0.115,62.367,1.8625,1.925,2.0292,2.22,0,52.088,107.885,96.27,#N/A,15.1,16.7,20,2.5,4.25,1.154,1.162
12/1/2017,5145.21,-0.001718102857,0.03248069564,0.04188750313,0,1,1,2642.22,-0.00198318081,0.03094746085,0.03661693576,0,1,1,58.348,9.35,3.88,0.38537125,2551103397,1.49463,1.3694,0.125,58.348,1.901,1.9512,2.033,2.23,0,52.389,107.855,96.288,#N/A,15,17.1,20,2.2,4.25,1.109,1.128
12/4/2017,5139.91,0.004918374057,0.04081394421,0.06111391055,1,1,1,2639.44,0.004569151032,0.03929242567,0.05574288485,1,1,1,56.199,9.3,3.88,0.34109009,2798334560,1.50849,1.3768,0.132,56.199,1.8612,1.9425,2.0409,2.241,0,51.768,107.857,96.42,#N/A,16.4,17.6,20.7,1.8,4.75,1.116,1.091
12/5/2017,5120.92,0.01187872492,0.04642915726,0.06369558595,1,1,1,2629.57,0.01156843134,0.04492749765,0.05835554863,1,1,1,52.846,9.1,3.83,0.3426316,4234323717,1.51532,1.382,0.133,52.846,1.851,1.94,2.042,2.246,0,51.968,107.83,96.527,#N/A,17,18.8,21.1,1.8,5,1.17,1.148
